"Customer Name",TotalSales,SalesRank
"Arianne Irving",26254.73599999999,149
"Adrian Hane",10413.163999999997,473
"Ben Ferrer",35447.82199999999,83
"Andrew Allen",10697.222,468
"Stuart Van",7626.540000000002,563
"Evan Henry",5461.0859999999975,642
"John Lucas",16351.505999999994,319
"Janet Martin",18872.17399999999,259
"Joni Blumstein",5403.302000000001,645
"Peter Bühler",4129.974,692
"Stefania Perrino",32641.91900000001,100
"Matt Connell",13549.191999999994,390
"Brooke Gillingham",11245.071999999998,453
"Jesus Ocampo",6530.207999999999,599
"Alex Russell",6334.144000000001,609
"Tony Sayre",13459.674,393
"George Ashbrook",23518.625999999997,179
"Tanja Norvell",18781.370999999996,263
"Tamara Willingham",30987.725999999984,110
"Pete Armstrong",4376.458,687
"John Dryer",12914.101999999997,418
"Michael Nguyen",14814.241999999998,358
"Gene McClure",7534.081999999998,567
"Deirdre Greer",19174.91799999999,252
"Alex Grayson",3965.8220000000015,696
"Jay Fein",11471.043999999998,445
"Steve Carroll",7527.839999999998,568
"Carlos Meador",3392.341999999999,715
"Kean Thornton",27852.58839999999,132
"Christine Phan",35329.77500000001,85
"Eileen Kiefer",7820.878,557
"Carl Weiss",6819.542000000001,591
"Keith Herrera",35717.159,81
"Ann Blume",9095.161999999997,514
"Adam Hart",19502.087,242
"Clytie Kelty",14236.499999999996,372
"Stefania Perrino",32641.91900000001,100
"Barry Gonzalez",16793.747999999996,309
"Clay Cheatham",683.0320000000002,778
"Sara Luxemburg",18318.061999999994,273
"Frank Olsen",15736.987999999998,332
"Brenda Bowman",40594.37800000002,56
"Denny Ordway",7183.861499999997,579
"Larry Blacks",301.13800000000003,786
"Thomas Seio",32226.64,102
"Cindy Stewart",34140.40499999999,87
"Susan Pistek",23944.03899999999,172
"Cynthia Delaney",11164.431999999999,455
"Roy Französisch",5493.962000000001,641
"Frank Olsen",15736.987999999998,332
"Elpida Rittenbach",7474.738,570
"Philip Brown",8741.7,523
"Luke Weiss",32523.114000000005,101
"Frank Gastineau",8298.793999999996,542
"Barry Pond",5767.08,630
"Sung Pak",24171.437999999987,171
"Jonathan Doherty",38738.755999999994,63
"Fred McMath",15139.565999999997,350
"Michael Paige",23901.891999999996,174
"Harold Ryan",31492.787,108
"Maurice Satty",9680.351999999999,494
"Sanjit Jacobs",22667.279999999984,197
"Vivek Sundaresam",6335.930999999998,608
"Dave Kipp",15903.307000000003,330
"Maureen Gastineau",14101.187999999998,378
"Dennis Pardue",32884.37400000002,97
"Caroline Jumper",66478.442,15
"Carl Weiss",6819.542000000001,591
"Giulietta Weimer",13134.119,407
"Paul Prost",42455.51999999999,52
"Pauline Webber",20729.465999999993,218
"Pauline Webber",20729.465999999993,218
"Craig Yedwab",17400.126000000004,292
"Bart Watters",28502.15799999999,128
"Mick Brown",8569.431000000002,531
"Cyra Reiten",8285.032399999998,543
"Eugene Barchas",18426.826,269
"Sally Hughsby",16645.53950000001,312
"Christina VanderZanden",16983.778000000006,306
"Annie Thurman",22991.21399999998,190
"Allen Goldenen",1205.6949999999997,765
"Gene McClure",7534.081999999998,567
"Jamie Kunitz",25669.019999999993,156
"Don Weiss",2064.480000000001,742
"Adam Shillingsburg",19531.809999999998,239
"Thomas Seio",32226.64,102
"Sean Miller",150258.40000000008,1
"Brosina Hoffman",37532.05100000001,70
"Laurel Workman",13428.360999999997,395
"Joseph Airdo",38852.873999999974,61
"Kelly Andreada",9117.055999999997,513
"Toby Gnade",18350.271999999997,270
"Dennis Bolton",6488.815999999998,601
"Lynn Smith",6048.836000000001,619
"Michael Oakman",925.7379999999999,770
"Carol Adams",22738.32279999999,195
"Daniel Byrd",13029.649000000001,413
"Damala Kotsonis",19521.183999999997,241
"Evan Bailliet",7117.9760000000015,581
"Daniel Raglin",50105.21799999997,30
"Jim Sink",6786.413999999999,592
"Lena Cacioppo",15157.131999999992,349
"Jeremy Pistek",21437.644000000004,212
"Trudy Schmidt",20208.493999999995,224
"Nathan Mautz",38756.043999999994,62
"Eugene Hildebrand",18078.853000000003,277
"Dan Campbell",20017.01799999999,227
"Doug O'Connell",5833.559999999999,625
"Lindsay Shagiari",17931.923999999988,278
"Rob Williams",19641.900000000005,237
"Roger Demir",8518.437,534
"Joe Elijah",52033.06299999998,28
"Phillina Ober",6341.108,606
"Julie Kriz",17594.934,287
"Julie Prescott",10246.260000000002,478
"Dean percer",43192.61100000003,51
"Joy Bell-",3864.7188,703
"Paul Prost",42455.51999999999,52
"Roy Französisch",5493.962000000001,641
"Katharine Harms",19877.213999999996,230
"Evan Minnotte",2200.9719999999998,738
"Damala Kotsonis",19521.183999999997,241
"Mark Cousins",26592.837999999996,145
"Rick Wilson",44384.40099999998,46
"David Smith",17290.812799999992,296
"Guy Armstrong",5853.415999999999,623
"Shahid Collister",35365.084,84
"Katherine Ducich",11333.764000000001,449
"Katharine Harms",19877.213999999996,230
"Greg Guthrie",13296.007999999993,399
"Jim Sink",6786.413999999999,592
"Corey Catlett",15243.781000000006,346
"Sung Pak",24171.437999999987,171
"Jim Karlsson",22560.17799999999,199
"Chad Cunningham",10591.379999999997,469
"Sandra Flanagan",4581.245999999998,677
"Edward Hooks",60035.830000000016,20
"Duane Noonan",12838.73999999999,421
"Pauline Johnson",10945.383999999998,464
"Matt Abelman",25683.721,155
"Vivian Mathis",2284.140000000001,734
"Michelle Moray",16499.230999999992,316
"Clay Rozendal",12893.102,419
"Bill Shonely",63009.90300000003,19
"Rob Dowd",17477.393999999997,291
"Karen Daniels",49694.158,32
"Anna Andreadi",26735.394999999993,142
"Mick Crebagga",13313.930000000004,398
"Anna Andreadi",26735.394999999993,142
"Quincy Jones",36650.038000000015,75
"Justin MacKendrick",17003.526000000005,305
"Trudy Brown",16786.068,310
"Nicole Fjeld",12188.872000000003,435
"Barry Französisch",17194.68600000001,299
"Nora Paige",23379.842,184
"Harry Marie",48893.04480000001,36
"Don Miller",8260.792000000005,544
"Jill Fjeld",25189.932000000015,162
"Neoma Murray",12740.097,424
"Alejandro Grove",15391.557999999995,344
"Beth Fritzler",4751.94,672
"John Castell",16632.355000000003,313
"Paul Van Hugh",17256.29600000001,297
"Helen Abelman",12979.899999999998,416
"Shahid Hopkins",13084.218000000003,411
"Justin MacKendrick",17003.526000000005,305
"Dean Katz",24755.044,165
"Craig Molinari",23906.702400000013,173
"Barbara Fisher",3514.808000000001,710
"Sylvia Foulston",19841.221000000005,232
"Cassandra Brandow",36169.42700000001,78
"Tamara Chand",114107.09799999998,2
"Luke Weiss",32523.114000000005,101
"Noel Staavos",17788.923000000006,281
"Janet Martin",18872.17399999999,259
"Randy Ferguson",19854.849999999995,231
"Cathy Armstrong",10078.324000000002,484
"Kristen Hastings",35207.109,86
"Lindsay Castell",19479.775999999998,243
"Jack Lebron",7289.705999999998,576
"Dario Medina",7932.183999999998,553
"Mike Vittorini",10407.473999999998,474
"Noel Staavos",17788.923000000006,281
"Ann Steele",5000.448,663
"Meg Tillman",17340.838999999996,295
"Sharelle Roach",19400.880999999998,245
"Dennis Kane",19910.936000000005,229
"Susan Vittorini",11420.940999999997,448
"Rick Huthwaite",41772.83999999998,53
"Sarah Brown",38465.996,64
"Cyra Reiten",8285.032399999998,543
"Emily Grady",10992.119999999995,462
"Russell D'Ascenzo",5825.691999999999,627
"John Murray",45750.42599999998,45
"Laurel Workman",13428.360999999997,395
"Rick Wilson",44384.40099999998,46
"Brooke Gillingham",11245.071999999998,453
"Thomas Thornton",8562.293999999996,533
"Eric Barreto",5667.600000000001,635
"Frank Preis",24280.495999999996,170
"Joseph Airdo",38852.873999999974,61
"Trudy Schmidt",20208.493999999995,224
"Darren Powers",6205.087999999997,614
"Jonathan Doherty",38738.755999999994,63
"Gene Hale",8167.4439999999995,545
"Rob Dowd",17477.393999999997,291
"Cindy Schnelling",6422.3385,603
"Benjamin Farhat",9511.012000000002,499
"Neil Knudson",3432.2980000000002,714
"Annie Zypern",9732.168,493
Corey-Lock,7800.476,558
"Anna Gayman",20934.339599999996,216
"Eugene Moren",26629.982,144
"Carol Adams",22738.32279999999,195
"Raymond Buch",90704.08899999998,3
"Roger Demir",8518.437,534
"Melanie Seite",2222.0480000000002,736
"Patrick Gardner",18521.406999999992,267
"Karen Bern",18915.664999999997,258
"Rick Bensley",27339.415999999997,136
"John Dryer",12914.101999999997,418
"Jennifer Jackson",4255.027999999998,688
"Liz Thompson",17617.552000000007,285
"Anna Häberlin",47329.79399999998,41
"Adam Bellavance",46396.06999999999,43
"Fred McMath",15139.565999999997,350
"Gary Hansen",16846.206999999995,307
"Harold Engle",5301.181999999996,651
"Sam Zeldin",21554.633,209
"Chad McGuire",9863.82,489
"Toby Gnade",18350.271999999997,270
"Darren Koutras",10122.19,482
"Shahid Shariari",18340.857000000004,272
"Brendan Murry",4848.962000000001,669
"Maribeth Yedwab",13455.712000000003,394
"Arthur Gainer",27064.747000000003,138
"Sheri Gordon",11308.797999999999,451
"Christopher Conant",72774.47200000001,10
"Lena Radford",30857.341999999975,112
"David Bremer",17590.267999999996,288
"Liz Preis",21920.398999999994,205
"Keith Dawkins",49087.45600000001,34
"Sue Ann Reed",28251.12549999999,130
"Barry Gonzalez",16793.747999999996,309
"Dario Medina",7932.183999999998,553
"Michael Chen",22834.263999999992,193
"Marina Lichtenstein",16337.042999999992,321
"Russell D'Ascenzo",5825.691999999999,627
"Aaron Bergman",5316.905999999999,649
"Erin Ashbrook",15964.974999999993,328
"Sandra Flanagan",4581.245999999998,677
"Becky Castell",17602.026,286
"Philip Fox",16620.000000000004,314
"Sanjit Engle",73256.638,9
"Caroline Jumper",66478.442,15
"Pete Takahito",923.45,771
"Lena Hernandez",13771.931999999995,384
"Ben Wallace",10357.379999999996,477
"Bill Shonely",63009.90300000003,19
"Dennis Pardue",32884.37400000002,97
"Christopher Schild",21911.158499999998,206
"Maribeth Schnelling",41089.809999999954,54
"Dana Kaydos",23658.140000000014,176
"Skye Norling",11162.518,456
"Tony Chapman",6618.116,596
"Anne McFarland",33923.16200000001,89
"Astrea Jones",3775.498,705
"Katherine Hughes",18603.611999999997,266
"Liz Preis",21920.398999999994,205
"Joe Elijah",52033.06299999998,28
"Muhammed Yedwab",24806.396000000008,164
"Frank Carlisle",20488.077999999994,221
"Neil Ducich",17360.755,293
"Dennis Bolton",6488.815999999998,601
"Lindsay Castell",19479.775999999998,243
"Bruce Degenhardt",9158.999999999998,511
"Matt Connell",13549.191999999994,390
"Sam Zeldin",21554.633,209
"Duane Huffman",6258.545999999999,610
"Lena Creighton",44380.67400000002,47
"Jack O'Briant",19529.699,240
"Meg Tillman",17340.838999999996,295
"Edward Becker",19001.331999999984,255
"Roland Schwarz",22991.580000000005,189
"Richard Bierner",15978.436000000002,327
"Olvera Toch",22911.724,191
"George Zrebassa",14727.722000000007,363
"Nancy Lomonaco",8508.490000000002,535
"Bruce Geld",6038.105999999999,620
"Michelle Tran",7916.649800000001,554
"Becky Castell",17602.026,286
"Giulietta Weimer",13134.119,407
"Bradley Drucker",26449.79699999999,147
"Paul Van Hugh",17256.29600000001,297
"Henry MacAllister",4417.6759999999995,684
"Erin Mull",1373.94,761
"Sandra Flanagan",4581.245999999998,677
"Shahid Collister",35365.084,84
"Natalie DeCherney",25688.338999999996,154
"Frank Carlisle",20488.077999999994,221
"Kelly Lampkin",26902.633999999984,140
"Xylona Preis",13922.458000000004,382
"Frank Preis",24280.495999999996,170
"Pamela Stobb",13088.878999999999,410
"Carl Weiss",6819.542000000001,591
"Katherine Hughes",18603.611999999997,266
"Tamara Chand",114107.09799999998,2
"Yana Sorensen",39927.00399999999,58
"Chris Cortes",23415.172,183
"Zuschuss Donatelli",8963.644,516
"Jay Kimmel",16257.732000000007,322
"Gary McGarr",21496.920000000002,210
"Jane Waco",46330.26400000002,44
"Bill Overfelt",15516.47999999999,338
"Xylona Preis",13922.458000000004,382
"Michelle Moray",16499.230999999992,316
"Trudy Schmidt",20208.493999999995,224
"Janet Lee",13222.199999999995,403
"Sam Zeldin",21554.633,209
"Lisa Ryan",10988.286,463
"Seth Vernon",68523.84600000002,14
"Michael Granlund",4658.334,675
"Nathan Cano",13313.940000000002,397
"Steve Carroll",7527.839999999998,568
"Rose O'Brian",22892.82799999999,192
"James Lanier",9429.122999999996,503
"Pauline Webber",20729.465999999993,218
"Monica Federle",9452.160000000002,502
"Mark Haberlin",2148.896,739
"Cynthia Delaney",11164.431999999999,455
"Cynthia Voltz",14221.9636,374
"Trudy Brown",16786.068,310
"Deirdre Greer",19174.91799999999,252
"Ross DeVincentis",6825.665999999998,590
"Julia Barnett",11049.900999999998,458
"Eva Jacobs",15940.141000000007,329
"Brian DeCherney",9228.709999999995,509
"Mathew Reese",3835.078000000001,704
"Sharelle Roach",19400.880999999998,245
"Thea Hendricks",14536.974,365
"Brian Derr",3495.8960000000006,712
"Suzanne McNair",33380.39200000002,93
"Harold Engle",5301.181999999996,651
"Jim Kriz",28514.691999999985,127
"Odella Nelson",9405.119999999997,507
"Thea Hendricks",14536.974,365
"Maribeth Dona",22598.382,198
"Adam Hart",19502.087,242
"Max Ludwig",12431.463999999994,429
"Laurel Beltran",29069.96399999997,123
"Nora Paige",23379.842,184
"Edward Becker",19001.331999999984,255
"Dan Campbell",20017.01799999999,227
"Don Jones",15010.138,352
"Clay Ludtke",65283.34599999998,16
"Nat Carroll",14768.453999999996,359
"Kean Nguyen",13031.812000000002,412
"Scott Cohen",22378.79299999999,203
"Anne McFarland",33923.16200000001,89
"Ryan Akin",10121.572499999998,483
"Magdelene Morse",7884.1230000000005,555
"Brad Norvell",1591.8459999999995,754
"Doug Bickford",11934.300000000001,439
"Julia Barnett",11049.900999999998,458
"Adam Hart",19502.087,242
"Arianne Irving",26254.73599999999,149
"Thea Hudgings",17656.672000000002,283
"Jim Epp",46529.82599999999,42
"Tiffany House",6133.250999999999,616
"Joe Elijah",52033.06299999998,28
"Annie Thurman",22991.21399999998,190
"John Huston",3173.5100000000007,718
"Daniel Raglin",50105.21799999997,30
"Alan Barnes",6683.087999999998,594
"Mick Crebagga",13313.930000000004,398
"Ivan Gibson",4467.424,681
"Frank Hawley",25144.254000000015,163
"Alejandro Savely",19273.671999999995,248
"Parhena Norris",8802.951999999996,521
"Gene McClure",7534.081999999998,567
"Noah Childs",10930.491999999997,465
"Tamara Willingham",30987.725999999984,110
"Barry Französisch",17194.68600000001,299
"Tonja Turnell",32188.807999999983,103
"Scot Wooten",5551.098000000001,639
"Patrick Gardner",18521.406999999992,267
"Dennis Pardue",32884.37400000002,97
"Don Jones",15010.138,352
"Edward Nazzal",12829.446000000002,422
"Philip Brown",8741.7,523
"Brendan Dodson",1923.2400000000005,743
"Sanjit Engle",73256.638,9
"Annie Thurman",22991.21399999998,190
"Craig Carroll",17124.714999999993,300
"Alan Schoenberger",25494.000000000007,159
"Aimee Bixby",5800.26,628
"Dave Hallsten",29597.221999999998,116
"Steven Roelle",26075.286000000007,152
"Nick Radford",13105.986999999992,408
"Sanjit Jacobs",22667.279999999984,197
"Lena Creighton",44380.67400000002,47
"Noel Staavos",17788.923000000006,281
"Noel Staavos",17788.923000000006,281
"Henry Goldwyn",19105.074000000008,254
"Sarah Foster",20536.686,220
"Erin Mull",1373.94,761
"Doug O'Connell",5833.559999999999,625
"Muhammed Yedwab",24806.396000000008,164
"Doug Bickford",11934.300000000001,439
"Susan Pistek",23944.03899999999,172
"Maria Etezadi",63815.51800000002,17
"Bruce Stewart",14954.099999999997,355
"Karen Seio",530.822,780
"Cindy Chapman",9956.688,487
"Harold Dahlen",1508.1599999999996,757
"Karl Braun",9416.714000000004,505
"Harold Ryan",31492.787,108
"Trudy Brown",16786.068,310
"David Smith",17290.812799999992,296
"George Bell",8138.88,546
"Victoria Brennan",12033.546000000002,437
"Mark Cousins",26592.837999999996,145
"Cassandra Brandow",36169.42700000001,78
"Paul MacIntyre",8432.402,536
"Debra Catini",7047.718000000001,584
"Laura Armstrong",51789.17200000004,29
"Denny Joy",12075.119999999999,436
"Mick Hernandez",33018.54300000001,96
"Barry Gonzalez",16793.747999999996,309
"Seth Vernon",68523.84600000002,14
"Dave Poirier",12989.289999999997,415
"Steven Roelle",26075.286000000007,152
"Brian Thompson",19180.501999999993,251
"Jim Kriz",28514.691999999985,127
"Shui Tom",2600.039999999999,727
"Tony Sayre",13459.674,393
"Charlotte Melton",8850.844,518
"Matt Collister",14175.056999999999,375
"Mark Haberlin",2148.896,739
"Roger Demir",8518.437,534
"Karen Bern",18915.664999999997,258
"Fred Chung",23195.046000000006,187
"Bryan Davis",3950.766,698
"Fred Hopkins",40101.96,57
"Sean O'Donnell",15615.475499999995,336
"Peter McVee",24693.961999999996,167
"Giulietta Dortch",11328.47,450
"Pete Armstrong",4376.458,687
"Luke Schmidt",5988.182000000002,621
"James Lanier",9429.122999999996,503
"Christine Abelman",8406.473999999998,537
"Charles McCrossin",15199.913999999999,347
"Bobby Trafton",3623.2260000000006,709
"Sanjit Engle",73256.638,9
"Henry Goldwyn",19105.074000000008,254
"Philip Fox",16620.000000000004,314
"Bryan Davis",3950.766,698
"Bill Tyler",13093.144000000002,409
"Eudokia Martin",6246.241999999999,612
"Frank Hawley",25144.254000000015,163
"Chris McAfee",13723.022000000003,385
"Fred McMath",15139.565999999997,350
"Henry Goldwyn",19105.074000000008,254
"Andy Gerbode",8693.642000000002,525
"Olvera Toch",22911.724,191
"Seth Vernon",68523.84600000002,14
"Justin MacKendrick",17003.526000000005,305
"Henry MacAllister",4417.6759999999995,684
"Philisse Overcash",29358.293,120
"Kimberly Carter",6876.299999999999,589
"David Bremer",17590.267999999996,288
"Susan Vittorini",11420.940999999997,448
"Noel Staavos",17788.923000000006,281
"Mark Hamilton",14737.082000000004,360
"Rick Reed",19813.561999999994,233
"Ritsa Hightower",4442.332000000001,682
"Resi Pölking",30852.73999999997,113
"Ken Brennan",5845.314000000001,624
"Matt Hagelstein",7516.799999999998,569
"Henia Zydlo",5319.120000000002,648
"James Galang",38198.392,66
"Alan Barnes",6683.087999999998,594
"Heather Jas",2148.5999999999995,740
"Carl Jackson",99.11999999999999,790
"Emily Ducich",20909.470000000005,217
"Karl Braun",9416.714000000004,505
"Joy Smith",15098.944000000003,351
"Patrick O'Brill",44204.03419999999,48
"Ross DeVincentis",6825.665999999998,590
"Jonathan Doherty",38738.755999999994,63
"Steven Roelle",26075.286000000007,152
"Tracy Zic",10243.685999999994,479
"Tanja Norvell",18781.370999999996,263
"Pauline Webber",20729.465999999993,218
"Adam Hart",19502.087,242
"Andy Yotov",2982.1140000000014,719
"Stephanie Phelps",9591.065999999999,496
"Emily Ducich",20909.470000000005,217
"Corey Roper",2855.4000000000005,721
"Christopher Schild",21911.158499999998,206
"Thomas Seio",32226.64,102
"Resi Pölking",30852.73999999997,113
"Neil Französisch",2263.012,735
"Paul Prost",42455.51999999999,52
"Justin Deggeller",52968.23049999999,27
"Eva Jacobs",15940.141000000007,329
"Pierre Wener",23269.864999999994,185
"Tom Stivers",12324.840000000002,432
"Brian Moss",43702.86699999998,49
"Arthur Wiediger",17108.594,301
"Marc Harrigan",14290.381000000001,370
"Scott Williamson",11799.900000000001,442
"Sung Pak",24171.437999999987,171
"Steve Chapman",15458.408000000007,340
"Pauline Webber",20729.465999999993,218
"Chris Selesnick",16180.795999999997,324
"Roy Phan",13024.266,414
"Charles Sheldon",5066.757999999999,662
"Max Jones",37693.37599999998,69
"James Galang",38198.392,66
"Anthony Garverick",823.7960000000002,773
"Chloris Kastensmidt",18929.004999999997,257
"Harold Dahlen",1508.1599999999996,757
"Bill Overfelt",15516.47999999999,338
"Lena Creighton",44380.67400000002,47
"Rick Bensley",27339.415999999997,136
"Joy Daniels",2312.5799999999995,732
"Maureen Fritzler",5622.289000000001,636
"Ben Ferrer",35447.82199999999,83
"Frank Olsen",15736.987999999998,332
"Brenda Bowman",40594.37800000002,56
"Ivan Liston",30244.435999999987,115
"Philisse Overcash",29358.293,120
"Dorothy Badders",23452.802799999998,181
"Lindsay Castell",19479.775999999998,243
"Mike Pelletier",30527.57,114
"Erin Ashbrook",15964.974999999993,328
"Bryan Mills",8015.245999999999,550
"Craig Molinari",23906.702400000013,173
"Justin Deggeller",52968.23049999999,27
"Ann Steele",5000.448,663
"Candace McMahon",10043.338,485
"Joe Elijah",52033.06299999998,28
"Andy Gerbode",8693.642000000002,525
"Bart Pistole",14397.29,367
"Max Jones",37693.37599999998,69
"Valerie Mitchum",14729.215999999999,362
"Kean Thornton",27852.58839999999,132
"Chris Selesnick",16180.795999999997,324
"Aaron Bergman",5316.905999999999,649
"Aaron Hawkins",10468.2,471
"Matt Collister",14175.056999999999,375
"Jamie Frazer",13677.535999999998,386
"Suzanne McNair",33380.39200000002,93
"Stephanie Phelps",9591.065999999999,496
"Cyma Kinney",9492.659,500
"Pierre Wener",23269.864999999994,185
"Evan Bailliet",7117.9760000000015,581
"Dave Kipp",15903.307000000003,330
"Ted Butterfield",8807.331,520
"Arthur Gainer",27064.747000000003,138
"Brenda Bowman",40594.37800000002,56
"Victoria Pisteka",19161.705999999995,253
"Rachel Payne",5727.845199999997,633
"Duane Huffman",6258.545999999999,610
"Shaun Weien",17529.244,289
"Karen Ferguson",63625.56599999999,18
"Justin Ritter",13210.136000000002,404
"Julie Creighton",5151.426,658
"Beth Paige",14302.797,369
"Frank Atkinson",17904.303999999996,280
"Duane Noonan",12838.73999999999,421
"Frank Olsen",15736.987999999998,332
"Dave Poirier",12989.289999999997,415
"Jane Waco",46330.26400000002,44
"Tonja Turnell",32188.807999999983,103
"Skye Norling",11162.518,456
"John Murray",45750.42599999998,45
"Sarah Brown",38465.996,64
"Cindy Chapman",9956.688,487
"Sally Hughsby",16645.53950000001,312
"Richard Bierner",15978.436000000002,327
"Toby Carlisle",25571.102000000006,158
"Carol Triggs",19451.397999999986,244
"Gary Zandusky",26130.899999999987,151
"Alice McCarthy",4884.061999999998,668
"Adrian Hane",10413.163999999997,473
"Muhammed Yedwab",24806.396000000008,164
"Brendan Sweed",14729.577999999994,361
"Barry Blumstein",4413.069999999998,685
"Max Ludwig",12431.463999999994,429
"Frank Carlisle",20488.077999999994,221
"Corey Roper",2855.4000000000005,721
"Lindsay Castell",19479.775999999998,243
"Gary Zandusky",26130.899999999987,151
"Bill Donatelli",34033.070999999996,88
"Eudokia Martin",6246.241999999999,612
"Beth Paige",14302.797,369
"Stephanie Ulpright",15572.263999999996,337
"Andy Yotov",2982.1140000000014,719
"Elizabeth Moffitt",13946.158000000001,381
"Sue Ann Reed",28251.12549999999,130
"Christina Anderson",15889.73719999999,331
"Cynthia Voltz",14221.9636,374
"Anna Häberlin",47329.79399999998,41
"David Smith",17290.812799999992,296
"Anna Häberlin",47329.79399999998,41
"David Flashing",14343.233999999999,368
"Saphhira Shifley",7737.297999999999,560
"Frank Preis",24280.495999999996,170
"Harold Engle",5301.181999999996,651
"Sibella Parks",7836.536,556
"Ben Peterman",21661.743,208
"Paul Gonzalez",11922.913999999992,440
"Jeremy Pistek",21437.644000000004,212
"Natalie Webber",43404.114000000016,50
"Scot Wooten",5551.098000000001,639
"Erica Hernandez",7317.130000000001,575
"Scott Cohen",22378.79299999999,203
"Nick Crebassa",49450.43899999998,33
"Adam Shillingsburg",19531.809999999998,239
"Jack Lebron",7289.705999999998,576
"Vivek Gonzalez",4165.790000000001,690
"Henry Goldwyn",19105.074000000008,254
"Jennifer Halladay",1658.3350000000003,750
"Rose O'Brian",22892.82799999999,192
"Liz Willingham",7554.24,565
"Christopher Conant",72774.47200000001,10
"Julie Prescott",10246.260000000002,478
"Dorothy Dickinson",1617.192,753
"Erin Smith",27891.115999999987,131
"Ruben Dartt",18803.524000000005,262
"Rob Lucas",37409.459999999985,73
"Jennifer Patt",9921.483000000004,488
"Denise Monton",24446.82199999998,169
"Cari Schnelling",3225.7819999999997,717
"Delfina Latchford",8676.365999999998,527
"Lena Cacioppo",15157.131999999992,349
"Jack Garza",14151.975999999995,376
"Harry Marie",48893.04480000001,36
"Tanja Norvell",18781.370999999996,263
"Victoria Pisteka",19161.705999999995,253
"Christine Sundaresam",19212.962000000003,250
"Patrick Gardner",18521.406999999992,267
"Harry Greene",4713.727999999998,673
"Mick Hernandez",33018.54300000001,96
"Toby Braunhardt",13190.750000000002,405
"Elizabeth Moffitt",13946.158000000001,381
"Jennifer Ferguson",14228.698,373
"Nona Balk",11835.649,441
"Cari Schnelling",3225.7819999999997,717
"Neil Ducich",17360.755,293
"Erin Ashbrook",15964.974999999993,328
"Barry Pond",5767.08,630
"Noel Staavos",17788.923000000006,281
"Mark Van Huff",9254.359999999999,508
"Laurel Elliston",8816.699999999997,519
"Tony Chapman",6618.116,596
"Sheri Gordon",11308.797999999999,451
"Victoria Pisteka",19161.705999999995,253
"Patrick O'Donnell",14959.313999999995,354
"Jack Lebron",7289.705999999998,576
"Rick Wilson",44384.40099999998,46
"Rick Bensley",27339.415999999997,136
"Sanjit Chand",84854.03399999999,6
"Eric Murdock",5602.204,637
"Resi Pölking",30852.73999999997,113
"Adrian Barton",86133.66100000001,5
"Neil Ducich",17360.755,293
"Xylona Preis",13922.458000000004,382
"Muhammed MacIntyre",4652.464000000002,676
"Marina Lichtenstein",16337.042999999992,321
"Kalyca Meade",12805.447999999999,423
"Sara Luxemburg",18318.061999999994,273
"Anthony Jacobs",29204.043999999998,122
"Damala Kotsonis",19521.183999999997,241
"Berenike Kampe",3954.888000000001,697
"Craig Carreira",13618.151500000005,388
"Emily Ducich",20909.470000000005,217
"Stewart Visinsky",24631.905000000013,168
"Anthony Rawles",27139.985999999986,137
"Chris Selesnick",16180.795999999997,324
"Rick Reed",19813.561999999994,233
"Bradley Drucker",26449.79699999999,147
"Bryan Mills",8015.245999999999,550
"Maribeth Schnelling",41089.809999999954,54
"Becky Martin",69659.45000000001,13
"Katrina Edelman",9760.0832,492
"Sam Zeldin",21554.633,209
"Mick Brown",8569.431000000002,531
"Dorothy Badders",23452.802799999998,181
"Christy Brittain",11137.609999999999,457
"Stephanie Phelps",9591.065999999999,496
"Giulietta Weimer",13134.119,407
"Ken Heidel",23513.76600000001,180
"Barry Gonzalez",16793.747999999996,309
"Lori Olson",3866.1,702
"Dianna Vittorini",19715.886999999995,236
"Lisa Ryan",10988.286,463
"Rick Reed",19813.561999999994,233
"Troy Staebel",16811.284000000003,308
"Alan Hwang",28832.093999999997,124
"Dorothy Wardle",7229.104000000001,578
"Ashley Jarboe",11035.439999999997,460
"Stewart Visinsky",24631.905000000013,168
"Matthew Grinstein",22711.676000000007,196
"Adrian Barton",86133.66100000001,5
"Muhammed MacIntyre",4652.464000000002,676
"Michelle Arnett",14719.733999999999,364
"Erica Bern",9859.555,490
"Neola Schneider",15455.213000000007,341
"Ross Baird",33799.866,90
"Jason Klamczynski",2302.862,733
"Patrick Ryan",11041.078000000005,459
"Eric Hoffmann",4105.071,693
"Matt Abelman",25683.721,155
"Michelle Arnett",14719.733999999999,364
"Jeremy Lonsdale",18856.446000000007,260
"Aaron Smayling",18210.182000000008,275
"Dan Campbell",20017.01799999999,227
"Michael Dominguez",7229.460000000001,577
"Rick Huthwaite",41772.83999999998,53
"Thomas Boland",21474.123999999996,211
"Eric Barreto",5667.600000000001,635
"Bryan Mills",8015.245999999999,550
"Bradley Talbott",16106.991999999998,325
"Fred Wasserman",478.5,782
"Rick Duston",22458.23,201
"Theone Pippenger",26724.356,143
"Claudia Bergmann",24741.11550000001,166
"Quincy Jones",36650.038000000015,75
"Kunst Miller",29456.821999999986,119
"Khloe Miller",2721.2380000000003,725
"Ionia McGrath",17090.16,302
"Marina Lichtenstein",16337.042999999992,321
"Gary Hansen",16846.206999999995,307
"Arthur Gainer",27064.747000000003,138
"Maureen Gnade",8053.732000000003,548
