Row ID,Order ID,Customer Name,Segment,City,Region,Category,Sales,Subscription
1989,CA-2015-127509,Adam Shillingsburg,Consumer,Springfield,Central,Furniture,1024.38,Premium
1990,CA-2015-127509,Adam Shillingsburg,Consumer,Springfield,Central,Office Supplies,26.22,Premium
1991,CA-2015-127509,Adam Shillingsburg,Consumer,Springfield,Central,Office Supplies,17.34,Premium
1992,CA-2017-111374,Christy Brittain,Consumer,Philadelphia,East,Office Supplies,4.956,Premium
1993,CA-2017-133648,Max Ludwig,Home Office,Springfield,West,Office Supplies,71.04,Premium
1994,CA-2017-133648,Max Ludwig,Home Office,Springfield,West,Office Supplies,5.344,Premium
1995,CA-2017-133648,Max Ludwig,Home Office,Springfield,West,Office Supplies,11.304,Premium
1996,US-2017-147221,Joy Smith,Consumer,Houston,Central,Office Supplies,294.62,Premium
1997,US-2017-147221,Joy Smith,Consumer,Houston,Central,Furniture,8.752,Premium
1998,CA-2014-131905,Neil Ducich,Corporate,Chesapeake,South,Office Supplies,15,Premium
1999,CA-2014-131905,Neil Ducich,Corporate,Chesapeake,South,Technology,161.61,Premium
2000,CA-2014-131905,Neil Ducich,Corporate,Chesapeake,South,Technology,144.95,Premium
2001,CA-2017-166128,Luke Weiss,Consumer,Pasadena,West,Technology,199.95,Premium
2002,CA-2017-166128,Luke Weiss,Consumer,Pasadena,West,Office Supplies,41.86,Premium
2003,CA-2017-163510,Joni Wasserman,Consumer,Louisville,South,Office Supplies,95.94,Premium
2004,CA-2017-163510,Joni Wasserman,Consumer,Louisville,South,Furniture,304.45,Premium
2005,US-2017-143028,Sample Company A,Home Office,Lubbock,Central,Office Supplies,11.364,Premium
2006,CA-2014-111150,Rob Williams,Corporate,Columbia,Central,Office Supplies,29.68,Premium
2007,CA-2014-111150,Rob Williams,Corporate,Columbia,Central,Technology,47.53,Premium
2008,CA-2017-165386,Charlotte Melton,Consumer,Chicago,Central,Furniture,183.372,Premium
2009,CA-2014-116407,Jamie Frazer,Consumer,Johnson City,South,Office Supplies,4.224,Premium
2010,CA-2014-116407,Jamie Frazer,Consumer,Johnson City,South,Office Supplies,333.056,Premium
2011,CA-2014-116407,Jamie Frazer,Consumer,Johnson City,South,Office Supplies,24.896,Premium
2012,CA-2015-155761,Stuart Calhoun,Consumer,Houston,Central,Technology,159.984,Premium
2013,CA-2015-155761,Stuart Calhoun,Consumer,Houston,Central,Office Supplies,46.344,Premium
2014,CA-2016-145905,Anne McFarland,Consumer,Auburn,South,Furniture,350.98,Premium
2015,CA-2016-145905,Anne McFarland,Consumer,Auburn,South,Office Supplies,13.08,Premium
2016,CA-2016-145905,Anne McFarland,Consumer,Auburn,South,Office Supplies,900.08,Premium
2017,CA-2015-113110,Berenike Kampe,Consumer,San Bernardino,West,Office Supplies,17.568,Premium
2018,CA-2015-113110,Berenike Kampe,Consumer,San Bernardino,West,Office Supplies,14.62,Premium
2019,CA-2015-113110,Berenike Kampe,Consumer,San Bernardino,West,Office Supplies,33.36,Premium
2020,CA-2015-113110,Berenike Kampe,Consumer,San Bernardino,West,Office Supplies,40.14,Premium
2021,CA-2016-168354,Rick Huthwaite,Home Office,Providence,East,Office Supplies,1606.23,Premium
2022,CA-2016-168354,Rick Huthwaite,Home Office,Providence,East,Office Supplies,17.04,Premium
2023,CA-2016-168354,Rick Huthwaite,Home Office,Providence,East,Office Supplies,49.53,Premium
2024,CA-2016-168354,Rick Huthwaite,Home Office,Providence,East,Furniture,872.32,Premium
2025,US-2017-111241,Gene McClure,Consumer,Fresno,West,Office Supplies,239.12,Premium
2026,CA-2015-114237,Marc Crier,Consumer,Seattle,West,Furniture,141.96,Premium
2027,CA-2016-113516,Valerie Mitchum,Home Office,Lancaster,West,Office Supplies,33.024,Premium
2028,CA-2016-113516,Valerie Mitchum,Home Office,Lancaster,West,Office Supplies,67.136,Premium
2029,CA-2015-117961,Guy Phonely,Corporate,Leominster,East,Office Supplies,14.73,Premium
2030,CA-2015-117961,Guy Phonely,Corporate,Leominster,East,Office Supplies,104.9,Premium
2031,CA-2015-117961,Guy Phonely,Corporate,Leominster,East,Office Supplies,61.04,Premium
2032,CA-2015-117961,Guy Phonely,Corporate,Leominster,East,Office Supplies,10.95,Premium
2033,CA-2016-128923,George Bell,Corporate,Fort Worth,Central,Office Supplies,9.392,Premium
2034,CA-2016-128923,George Bell,Corporate,Fort Worth,Central,Office Supplies,9.328,Premium
2035,CA-2017-162481,Carol Triggs,Consumer,Rochester,Central,Office Supplies,8.26,Premium
2036,CA-2017-162481,Carol Triggs,Consumer,Rochester,Central,Furniture,269.97,Premium
2037,CA-2015-119214,Carl Weiss,Home Office,Bozeman,West,Office Supplies,29.04,Premium
2038,CA-2015-119214,Carl Weiss,Home Office,Bozeman,West,Office Supplies,14.62,Premium
2039,CA-2015-122287,Skye Norling,Home Office,Peoria,West,Office Supplies,11.952,Premium
2040,CA-2015-122287,Skye Norling,Home Office,Peoria,West,Office Supplies,4.536,Premium
2041,CA-2015-122287,Skye Norling,Home Office,Peoria,West,Office Supplies,9.156,Premium
2042,CA-2015-122287,Skye Norling,Home Office,Peoria,West,Furniture,75.36,Premium
2043,CA-2015-104493,Ed Braxton,Corporate,San Diego,West,Office Supplies,57.504,Premium
2044,US-2017-158946,Jane Waco,Corporate,Lakewood,East,Office Supplies,38.864,Premium
2045,CA-2014-129168,Ken Black,Corporate,Houston,Central,Office Supplies,15.552,Premium
2046,CA-2016-131835,Matt Collister,Corporate,Perth Amboy,East,Office Supplies,162.64,Premium
2047,CA-2016-131835,Matt Collister,Corporate,Perth Amboy,East,Technology,597,Premium
2048,CA-2016-131835,Matt Collister,Corporate,Perth Amboy,East,Office Supplies,55.48,Premium
2049,CA-2015-142237,Clytie Kelty,Consumer,Philadelphia,East,Furniture,289.8,Premium
2050,CA-2015-142237,Clytie Kelty,Consumer,Philadelphia,East,Office Supplies,2.502,Premium
2051,CA-2015-142237,Clytie Kelty,Consumer,Philadelphia,East,Office Supplies,6.48,Premium
2052,CA-2015-142237,Clytie Kelty,Consumer,Philadelphia,East,Furniture,341.488,Premium
2053,CA-2015-142237,Clytie Kelty,Consumer,Philadelphia,East,Office Supplies,11.12,Premium
2054,CA-2015-142237,Clytie Kelty,Consumer,Philadelphia,East,Furniture,25.344,Premium
2055,CA-2016-136434,Rick Duston,Consumer,Richmond,Central,Furniture,17.31,Premium
2056,CA-2017-120376,Theone Pippenger,Consumer,Detroit,Central,Technology,199.95,Premium
2057,CA-2017-120376,Theone Pippenger,Consumer,Detroit,Central,Furniture,1586.69,Premium
2058,CA-2017-120376,Theone Pippenger,Consumer,Detroit,Central,Technology,84.99,Premium
2059,CA-2017-120376,Theone Pippenger,Consumer,Detroit,Central,Furniture,411.8,Premium
2060,CA-2014-106439,Greg Guthrie,Corporate,Los Angeles,West,Office Supplies,11.34,Premium
2061,CA-2014-106439,Greg Guthrie,Corporate,Los Angeles,West,Office Supplies,80.3,Premium
2062,CA-2014-106439,Greg Guthrie,Corporate,Los Angeles,West,Office Supplies,15.968,Premium
2063,CA-2014-106439,Greg Guthrie,Corporate,Los Angeles,West,Office Supplies,64.74,Premium
2064,CA-2014-106439,Greg Guthrie,Corporate,Los Angeles,West,Office Supplies,19.296,Premium
2065,CA-2014-106439,Greg Guthrie,Corporate,Los Angeles,West,Office Supplies,405.64,Premium
2066,CA-2014-106439,Greg Guthrie,Corporate,Los Angeles,West,Furniture,146.352,Premium
2067,CA-2014-106439,Greg Guthrie,Corporate,Los Angeles,West,Technology,251.91,Premium
2068,CA-2014-106439,Greg Guthrie,Corporate,Los Angeles,West,Office Supplies,12.39,Premium
2069,CA-2015-133452,Zuschuss Carroll,Consumer,Pomona,West,Technology,199.96,Premium
2070,CA-2015-133452,Zuschuss Carroll,Consumer,Pomona,West,Furniture,710.832,Premium
2071,CA-2016-146521,Corey Catlett,Corporate,Philadelphia,East,Office Supplies,1.941,Premium
2072,US-2017-110996,Kelly Andreada,Consumer,Ontario,West,Furniture,283.92,Premium
2073,CA-2016-129693,Tamara Chand,Corporate,Seattle,West,Office Supplies,7.312,Premium
2074,CA-2017-122504,Deborah Brumfield,Home Office,Brentwood,West,Technology,59.97,Premium
2075,CA-2017-122504,Deborah Brumfield,Home Office,Brentwood,West,Technology,761.544,Premium
2076,CA-2014-131051,Toby Ritter,Consumer,San Francisco,West,Furniture,58.2,Premium
2077,CA-2017-140676,Bart Folk,Consumer,Baltimore,East,Office Supplies,39.9,Premium
2078,CA-2017-140676,Bart Folk,Consumer,Baltimore,East,Office Supplies,90.86,Premium
2079,CA-2017-140676,Bart Folk,Consumer,Baltimore,East,Office Supplies,94.85,Premium
2080,CA-2015-120103,Maribeth Schnelling,Consumer,Phoenix,West,Office Supplies,106.232,Premium
2081,CA-2015-120103,Maribeth Schnelling,Consumer,Phoenix,West,Technology,111.984,Premium
2082,CA-2015-120103,Maribeth Schnelling,Consumer,Phoenix,West,Furniture,7.712,Premium
2083,CA-2017-104647,Clytie Kelty,Consumer,Los Angeles,West,Office Supplies,37.44,Premium
2084,CA-2014-110352,Emily Ducich,Home Office,Houston,Central,Office Supplies,23.68,Premium
2085,CA-2016-140501,Irene Maddox,Consumer,New York City,East,Office Supplies,122.12,Premium
2086,CA-2016-140501,Irene Maddox,Consumer,New York City,East,Office Supplies,18.45,Premium
2087,CA-2016-140501,Irene Maddox,Consumer,New York City,East,Office Supplies,324.9,Premium
2088,CA-2016-140501,Irene Maddox,Consumer,New York City,East,Office Supplies,146.73,Premium
2089,CA-2016-140501,Irene Maddox,Consumer,New York City,East,Office Supplies,3.96,Premium
2090,CA-2015-139290,Maribeth Yedwab,Corporate,Rancho Cucamonga,West,Office Supplies,5.76,Premium
2091,CA-2017-166142,Magdelene Morse,Consumer,Wilmington,East,Office Supplies,26.55,Premium
2092,CA-2017-166142,Magdelene Morse,Consumer,Wilmington,East,Furniture,310.443,Premium
2093,CA-2014-145926,Mark Packer,Home Office,Moorhead,Central,Furniture,479.9,Premium
2094,CA-2015-149678,Anthony Witt,Consumer,Farmington,West,Office Supplies,12.88,Premium
2095,US-2015-164357,Sandra Flanagan,Consumer,Wilmington,South,Office Supplies,13.12,Premium
2096,US-2016-146570,Steve Nguyen,Home Office,Jackson,South,Office Supplies,511.84,Premium
2097,US-2016-146570,Steve Nguyen,Home Office,Jackson,South,Office Supplies,91.96,Premium
2098,US-2016-146570,Steve Nguyen,Home Office,Jackson,South,Office Supplies,8.34,Premium
2099,CA-2017-124401,Ruben Dartt,Consumer,Portland,West,Office Supplies,37.68,Premium
2100,CA-2017-124401,Ruben Dartt,Consumer,Portland,West,Technology,279.944,Premium
2101,US-2014-140116,Kean Thornton,Consumer,Denver,West,Office Supplies,636.408,Premium
2102,US-2014-140116,Kean Thornton,Consumer,Denver,West,Office Supplies,83.168,Premium
2103,CA-2014-123295,Adrian Hane,Home Office,Tucson,West,Furniture,259.136,Premium
2104,CA-2017-167101,Brian Moss,Corporate,New York City,East,Office Supplies,221.92,Premium
2105,CA-2017-167101,Brian Moss,Corporate,New York City,East,Technology,26,Premium
2106,US-2014-167633,Ben Wallace,Consumer,Boynton Beach,South,Office Supplies,15.552,Premium
2107,US-2014-152723,Henry Goldwyn,Corporate,Mesquite,Central,Office Supplies,0.876,Premium
2108,CA-2015-164882,Sandra Glassco,Consumer,Redlands,West,Office Supplies,19.98,Premium
2109,CA-2015-164882,Sandra Glassco,Consumer,Redlands,West,Office Supplies,398.352,Premium
2110,CA-2015-164882,Sandra Glassco,Consumer,Redlands,West,Office Supplies,5.04,Premium
2111,CA-2015-164882,Sandra Glassco,Consumer,Redlands,West,Office Supplies,17.45,Premium
2112,CA-2015-164882,Sandra Glassco,Consumer,Redlands,West,Furniture,323.136,Premium
2113,CA-2015-164882,Sandra Glassco,Consumer,Redlands,West,Office Supplies,29.7,Premium
2114,CA-2015-164882,Sandra Glassco,Consumer,Redlands,West,Technology,1295.84,Premium
2115,CA-2015-164882,Sandra Glassco,Consumer,Redlands,West,Office Supplies,46.84,Premium
2116,CA-2015-164882,Sandra Glassco,Consumer,Redlands,West,Furniture,425.833,Premium
2117,CA-2015-159786,Ralph Kennedy,Consumer,Rochester,East,Furniture,209.67,Premium
2118,CA-2016-130267,Scot Wooten,Consumer,Stockton,West,Office Supplies,159.88,Premium
2119,CA-2017-155460,Rob Williams,Corporate,Seattle,West,Office Supplies,5.28,Premium
2120,CA-2017-155460,Rob Williams,Corporate,Seattle,West,Office Supplies,895.92,Premium
2121,US-2017-168690,Thais Sissman,Consumer,Ormond Beach,South,Office Supplies,2.808,Premium
2122,CA-2017-158246,Jennifer Braxton,Corporate,Sunnyvale,West,Furniture,215.976,Premium
2123,CA-2017-167381,Erica Hernandez,Home Office,Lansing,Central,Furniture,241.96,Premium
2124,CA-2017-167381,Erica Hernandez,Home Office,Lansing,Central,Office Supplies,27.72,Premium
2125,CA-2017-144862,Erica Hernandez,Home Office,Philadelphia,East,Office Supplies,104.68,Premium
2126,CA-2017-144862,Erica Hernandez,Home Office,Philadelphia,East,Technology,62.958,Premium
2127,CA-2014-126032,Brian Stugart,Consumer,Philadelphia,East,Technology,86.376,Premium
2128,CA-2015-134859,Julie Kriz,Home Office,Philadelphia,East,Furniture,64.944,Premium
2129,CA-2015-134859,Julie Kriz,Home Office,Philadelphia,East,Office Supplies,20.736,Premium
2130,US-2014-114188,Randy Ferguson,Corporate,Dover,East,Office Supplies,33.28,Premium
2131,US-2014-114188,Randy Ferguson,Corporate,Dover,East,Office Supplies,38.52,Premium
2132,US-2014-114188,Randy Ferguson,Corporate,Dover,East,Furniture,139.86,Premium
2133,CA-2015-156524,Dan Lawera,Consumer,New York City,East,Office Supplies,19.65,Premium
2134,CA-2015-122210,William Brown,Consumer,Philadelphia,East,Office Supplies,152.991,Premium
2135,CA-2015-122210,William Brown,Consumer,Philadelphia,East,Office Supplies,10.584,Premium
2136,CA-2015-122210,William Brown,Consumer,Philadelphia,East,Technology,94.92,Premium
2137,CA-2015-156377,Trudy Brown,Consumer,Grand Prairie,Central,Furniture,14.76,Premium
2138,CA-2015-156377,Trudy Brown,Consumer,Grand Prairie,Central,Office Supplies,3.656,Premium
2139,US-2017-157896,Christy Brittain,Consumer,New York City,East,Office Supplies,146.82,Premium
2140,CA-2014-159520,Grant Thornton,Corporate,Long Beach,East,Office Supplies,149.544,Premium
2141,CA-2014-159520,Grant Thornton,Corporate,Long Beach,East,Office Supplies,17.14,Premium
2142,CA-2014-159520,Grant Thornton,Corporate,Long Beach,East,Furniture,991.764,Premium
2143,CA-2016-155481,Dean Katz,Corporate,Philadelphia,East,Office Supplies,30.48,Premium
2144,CA-2016-155481,Dean Katz,Corporate,Philadelphia,East,Technology,23.988,Premium
2145,CA-2016-155481,Dean Katz,Corporate,Philadelphia,East,Office Supplies,16.688,Premium
2146,US-2016-152051,Theresa Swint,Corporate,York,East,Furniture,422.058,Premium
2147,US-2016-152051,Theresa Swint,Corporate,York,East,Office Supplies,38.088,Premium
2148,US-2016-152051,Theresa Swint,Corporate,York,East,Office Supplies,254.352,Premium
2149,CA-2014-141607,William Brown,Consumer,Concord,West,Furniture,43.31,Premium
2150,CA-2017-102771,Denny Ordway,Consumer,New York City,East,Technology,84.95,Premium
2151,US-2017-139969,Art Ferguson,Consumer,College Station,Central,Furniture,233.058,Premium
2152,CA-2014-167360,Richard Bierner,Consumer,Saint Louis,Central,Technology,111.79,Premium
2153,CA-2015-123505,Andy Reiter,Consumer,Quincy,East,Office Supplies,14.94,Premium
2154,CA-2016-117282,Dan Reichenbach,Corporate,New York City,East,Office Supplies,14.16,Premium
2155,US-2016-120460,Ben Ferrer,Home Office,Dallas,Central,Furniture,22.608,Premium
2156,CA-2016-111115,Larry Blacks,Consumer,Los Angeles,West,Office Supplies,21.48,Premium
2157,CA-2014-124646,Dianna Vittorini,Consumer,Minneapolis,Central,Office Supplies,501.81,Premium
2158,CA-2014-124646,Dianna Vittorini,Consumer,Minneapolis,Central,Office Supplies,161.94,Premium
2159,CA-2017-148166,Neil Knudson,Home Office,Deltona,South,Office Supplies,17.856,Premium
2160,CA-2016-159737,Carlos Soltero,Consumer,Chicago,Central,Office Supplies,8.808,Premium
2161,CA-2016-141019,Logan Haushalter,Consumer,Cincinnati,East,Furniture,79.384,Premium
2162,CA-2016-101938,Dianna Wilson,Home Office,Oakland,West,Office Supplies,34.58,Premium
2163,CA-2017-166296,Karen Ferguson,Home Office,Manteca,West,Office Supplies,314.55,Premium
2164,CA-2016-154018,Helen Andreada,Consumer,Laredo,Central,Technology,191.976,Premium
2165,CA-2016-154018,Helen Andreada,Consumer,Laredo,Central,Office Supplies,8.288,Premium
2166,CA-2016-154018,Helen Andreada,Consumer,Laredo,Central,Furniture,139.92,Premium
2167,CA-2016-154018,Helen Andreada,Consumer,Laredo,Central,Office Supplies,15.872,Premium
2168,CA-2016-154018,Helen Andreada,Consumer,Laredo,Central,Office Supplies,6.286,Premium
2169,CA-2017-117870,John Huston,Consumer,Kent,East,Office Supplies,14.016,Premium
2170,CA-2017-117870,John Huston,Consumer,Kent,East,Technology,71.976,Premium
2171,CA-2017-117870,John Huston,Consumer,Kent,East,Technology,107.982,Premium
2172,US-2017-137491,Linda Cazamias,Corporate,San Angelo,Central,Furniture,305.312,Premium
2173,CA-2014-152296,Ivan Liston,Consumer,San Francisco,West,Office Supplies,19.752,Premium
2174,CA-2016-112025,Lindsay Shagiari,Home Office,Houston,Central,Office Supplies,9.264,Premium
2175,CA-2015-132507,Corey Catlett,Corporate,Houston,Central,Office Supplies,61.792,Premium
2176,CA-2016-125738,Patrick Bzostek,Home Office,Salt Lake City,West,Office Supplies,45.68,Premium
2177,CA-2016-125738,Patrick Bzostek,Home Office,Salt Lake City,West,Office Supplies,60.12,Premium
2178,CA-2016-125738,Patrick Bzostek,Home Office,Salt Lake City,West,Office Supplies,41.72,Premium
2179,CA-2016-125738,Patrick Bzostek,Home Office,Salt Lake City,West,Office Supplies,71.6,Premium
2180,CA-2016-128818,Caroline Jumper,Consumer,New York City,East,Office Supplies,85.232,Premium
2181,CA-2016-128818,Caroline Jumper,Consumer,New York City,East,Office Supplies,44.4,Premium
2182,CA-2016-128818,Caroline Jumper,Consumer,New York City,East,Furniture,442.764,Premium
2183,CA-2016-128818,Caroline Jumper,Consumer,New York City,East,Technology,3999.95,Premium
2184,CA-2016-128818,Caroline Jumper,Consumer,New York City,East,Technology,199.95,Premium
2185,CA-2016-128818,Caroline Jumper,Consumer,New York City,East,Furniture,63.68,Premium
2186,CA-2017-124576,Heather Kirkland,Corporate,Salinas,West,Office Supplies,54.896,Premium
2187,CA-2016-101378,Rob Haberlin,Consumer,Huntsville,South,Technology,29,Premium
2188,CA-2017-143063,Ivan Liston,Consumer,Columbus,Central,Office Supplies,70.08,Premium
2189,CA-2017-143063,Ivan Liston,Consumer,Columbus,Central,Furniture,121.3,Premium
2190,CA-2017-143063,Ivan Liston,Consumer,Columbus,Central,Technology,1454.49,Premium
2191,CA-2016-118913,Alan Shonely,Consumer,Los Angeles,West,Office Supplies,60.81,Premium
2192,CA-2016-128412,Arthur Prichep,Consumer,Seattle,West,Office Supplies,153.552,Premium
2193,CA-2016-128412,Arthur Prichep,Consumer,Seattle,West,Office Supplies,65.34,Premium
2194,CA-2016-128412,Arthur Prichep,Consumer,Seattle,West,Office Supplies,123.92,Premium
2195,CA-2016-128412,Arthur Prichep,Consumer,Seattle,West,Office Supplies,35.1,Premium
2196,CA-2016-128412,Arthur Prichep,Consumer,Seattle,West,Technology,44.75,Premium
